schembl	id	publication_date	ipc_code	assignee
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
SCHEMBL307890	EP-1399221-B1	2009-07-29	A61P 35/00	STERIX LTD
SCHEMBL307890	US-20090111862-A1	2009-04-30	C12Q 1/02	POTTER BARRY VICTOR LLOYD
SCHEMBL307890	EP-1311532-B1	2009-04-15	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2013176-A2	2009-01-14	C07D 213/75	STERIX LTD
SCHEMBL307890	EP-1996604-A1	2008-12-03	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1657247-B1	2008-09-17	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1966166-A1	2008-09-10	C07D 249/08	STERIX LTD
SCHEMBL307890	EP-1594886-B1	2008-08-27	C07J 63/00	STERIX LTD
SCHEMBL307890	US-7361677-B2	2008-04-22	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-2470512-B1	2018-05-02	C07D 249/08	ESTRYX PHARMA LTD
SCHEMBL307890	US-8846737-B2	2014-09-30	C07D 249/08	WOO LOK WAI LAWRENCE
SCHEMBL307890	EP-1996604-B1	2013-09-25	C07J 63/00	STERIX LTD
SCHEMBL307890	EP-1446388-B1	2013-01-09	C07D 249/08	STERIX LTD
SCHEMBL307890	US-8022224-B2	2011-09-20	C07D 249/00	STERIX LTD
SCHEMBL307890	EP-2336146-A1	2011-06-22	C07J 71/00	STERIX LTD
SCHEMBL307890	US-7893284-B2	2011-02-22	C07J 3/00	STERIX LTD
SCHEMBL307890	EP-1599493-B1	2010-11-24	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-2202240-A1	2010-06-30	C07J 41/00	STERIX LTD
SCHEMBL307890	US-7745472-B2	2010-06-29	C12Q 1/02	STERIX LTD
SCHEMBL307890	EP-1594884-B1	2010-01-13	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1608671-B1	2010-01-06	C07J 41/00	STERIX LTD
SCHEMBL307890	EP-1753732-B1	2009-12-02	C07D 249/08	STERIX LTD
SCHEMBL307890	US-20090221841-A1	2009-09-03	C07J 31/00	STERIX LTD
